system:index,0_pr,0_year,1_pr,1_year,2_pr,2_year,3_pr,3_year,4_pr,4_year,5_pr,5_year,6_pr,6_year,7_pr,7_year,8_pr,8_year,9_pr,9_year,10_pr,10_year,11_pr,11_year,12_pr,12_year,13_pr,13_year,14_pr,14_year,15_pr,15_year,lat,long,newfire,newfire_yr,oldfire,oldfire_yr,reburn,.geo
000000000000000006fc_0,2683.0823,1988,2978.2183,1989,2377.4233,1990,2184.3208,1991,1842.3483,1992,2894.0356,1993,1842.0333,1994,3306.4995,1995,3780.1428,1996,3437.2947,1997,3273.5078,1998,3357.8196,1999,2859.6748,2000,1876.8981,2001,3136.7444,2002,,,42.4876439,-123.9159282,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000092_0,3648.4253,1988,4256.378,1989,3363.7336,1990,3001.615,1991,2643.7153,1992,4568.1904,1993,2667.2686,1994,4954.2505,1995,5275.318,1996,4786.8833,1997,4516.64,1998,5016.7046,1999,3816.8684,2000,2619.0278,2001,4273.63,2002,,,42.3277982,-123.8773441,biscuit,2002,silver,1987,silver_biscuit,
000000000000000003f7_0,2510.0156,1988,2797.3855,1989,2209.799,1990,2068.4314,1991,1740.1274,1992,2757.9841,1993,1753.4226,1994,3168.4312,1995,3506.0664,1996,3288.2288,1997,3124.2786,1998,3296.0251,1999,2763.1003,2000,1792.934,2001,2927.1646,2002,,,42.4322192,-123.9070343,biscuit,2002,silver,1987,silver_biscuit,
000000000000000006b9_0,2627.1309,1988,2975.511,1989,2277.8052,1990,2133.6663,1991,1854.222,1992,3063.1719,1993,1910.5,1994,3441.4438,1995,3763.5818,1996,3438.1182,1997,3324.46,1998,3629.8875,1999,2790.8367,2000,1850.7168,2001,3038.555,2002,,,42.3739833,-123.9034947,biscuit,2002,silver,1987,silver_biscuit,
0000000000000000013b_0,3325.1753,1988,3815.704,1989,3027.5833,1990,2704.7695,1991,2377.434,1992,4120.873,1993,2433.833,1994,4467.1846,1995,4785.4087,1996,4369.262,1997,4098.36,1998,4493.61,1999,3469.6475,2000,2344.2307,2001,3845.6602,2002,,,42.3246313,-123.920457,biscuit,2002,silver,1987,silver_biscuit,
0000000000000000088e_0,2579.3918,1988,2920.8557,1989,2277.4497,1990,2116.9397,1991,1823.0658,1992,3011.699,1993,1856.9044,1994,3395.5447,1995,3769.4788,1996,3435.237,1997,3212.9695,1998,3471.7786,1999,2703.965,2000,1792.7115,2001,2978.9177,2002,,,42.38213,-123.972925,biscuit,2002,silver,1987,silver_biscuit,
000000000000000005fc_0,2591.8633,1988,2909.808,1989,2303.0874,1990,2159.1,1991,1793.8116,1992,2817.99,1993,1789.4127,1994,3214.17,1995,3648.723,1996,3352.3362,1997,3221.126,1998,3324.975,1999,2792.62,2000,1859.2686,2001,3045.505,2002,,,42.5064401,-123.8345321,biscuit,2002,silver,1987,silver_biscuit,
0000000000000000029d_0,2534.8394,1988,2814.0862,1989,2232.389,1990,2082.4712,1991,1751.9204,1992,2714.8496,1993,1756.4089,1994,3162.825,1995,3550.5718,1996,3283.6826,1997,3138.7273,1998,3248.4595,1999,2749.2656,2000,1783.4471,2001,2954.9177,2002,,,42.4890538,-123.8776768,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000914_0,2470.3062,1988,2775.2136,1989,2170.7253,1990,2019.9752,1991,1775.4993,1992,2970.0576,1993,1816.1182,1994,3314.2622,1995,3638.692,1996,3358.199,1997,3110.6455,1998,3399.5662,1999,2628.1294,2000,1715.5957,2001,2860.442,2002,,,42.3409505,-123.9724971,biscuit,2002,silver,1987,silver_biscuit,
000000000000000003cc_0,2470.3062,1988,2775.2136,1989,2170.7253,1990,2019.9752,1991,1775.4993,1992,2970.0576,1993,1816.1182,1994,3314.2622,1995,3638.692,1996,3358.199,1997,3110.6455,1998,3399.5662,1999,2628.1294,2000,1715.5957,2001,2860.442,2002,,,42.3409505,-123.9904444,biscuit,2002,silver,1987,silver_biscuit,
000000000000000001bf_0,3325.1753,1988,3815.704,1989,3027.5833,1990,2704.7695,1991,2377.434,1992,4120.873,1993,2433.833,1994,4467.1846,1995,4785.4087,1996,4369.262,1997,4098.36,1998,4493.61,1999,3469.6475,2000,2344.2307,2001,3845.6602,2002,,,42.3047465,-123.9245652,biscuit,2002,silver,1987,silver_biscuit,
0000000000000000020c_0,2483.289,1988,2730.7512,1989,2158.6057,1990,2046.436,1991,1693.2053,1992,2705.945,1993,1730.7628,1994,3131.4573,1995,3567.4194,1996,3245.2537,1997,3047.053,1998,3223.191,1999,2645.287,2000,1725.7471,2001,2856.669,2002,,,42.4546197,-123.9843016,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000ae9_0,3648.4253,1988,4256.378,1989,3363.7336,1990,3001.615,1991,2643.7153,1992,4568.1904,1993,2667.2686,1994,4954.2505,1995,5275.318,1996,4786.8833,1997,4516.64,1998,5016.7046,1999,3816.8684,2000,2619.0278,2001,4273.63,2002,,,42.308282,-123.9002151,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000384_0,2013.8612,1988,2205.6326,1989,1744.2183,1990,1673.3645,1991,1405.0813,1992,2358.6301,1993,1435.4747,1994,2666.7722,1995,2886.9775,1996,2825.0698,1997,2601.2756,1998,2775.8164,1999,2275.2131,2000,1376.7129,2001,2310.6184,2002,,,42.4098015,-123.8870017,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000afb_0,2627.1309,1988,2975.511,1989,2277.8052,1990,2133.6663,1991,1854.222,1992,3063.1719,1993,1910.5,1994,3441.4438,1995,3763.5818,1996,3438.1182,1997,3324.46,1998,3629.8875,1999,2790.8367,2000,1850.7168,2001,3038.555,2002,,,42.3415931,-123.9021803,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000ab3_0,2259.6519,1988,2464.0725,1989,1973.0068,1990,1867.0781,1991,1550.6368,1992,2485.375,1993,1573.8567,1994,2909.6533,1995,3193.7534,1996,3054.6946,1997,2876.401,1998,3042.9104,1999,2514.6204,2000,1577.457,2001,2635.1423,2002,,,42.4385831,-123.8622336,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000b1c_0,2470.3062,1988,2775.2136,1989,2170.7253,1990,2019.9752,1991,1775.4993,1992,2970.0576,1993,1816.1182,1994,3314.2622,1995,3638.692,1996,3358.199,1997,3110.6455,1998,3399.5662,1999,2628.1294,2000,1715.5957,2001,2860.442,2002,,,42.3675119,-123.9828568,biscuit,2002,silver,1987,silver_biscuit,
000000000000000005b2_0,2510.0156,1988,2797.3855,1989,2209.799,1990,2068.4314,1991,1740.1274,1992,2757.9841,1993,1753.4226,1994,3168.4312,1995,3506.0664,1996,3288.2288,1997,3124.2786,1998,3296.0251,1999,2763.1003,2000,1792.934,2001,2927.1646,2002,,,42.4463784,-123.898283,biscuit,2002,silver,1987,silver_biscuit,
0000000000000000029f_0,2591.8633,1988,2909.808,1989,2303.0874,1990,2159.1,1991,1793.8116,1992,2817.99,1993,1789.4127,1994,3214.17,1995,3648.723,1996,3352.3362,1997,3221.126,1998,3324.975,1999,2792.62,2000,1859.2686,2001,3045.505,2002,,,42.5046186,-123.8308439,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000218_0,2708.092,1988,3019.8577,1989,2379.473,1990,2214.221,1991,1884.5746,1992,2974.8494,1993,1906.3945,1994,3370.0276,1995,3780.4387,1996,3467.399,1997,3277.5813,1998,3449.4387,1999,2905.2239,2000,1902.0327,2001,3129.1484,2002,,,42.4360459,-123.9396716,biscuit,2002,silver,1987,silver_biscuit,
000000000000000007e1_0,2082.7268,1988,2285.8767,1989,1799.3868,1990,1733.417,1991,1466.108,1992,2396.4807,1993,1497.6578,1994,2746.581,1995,3004.1838,1996,2857.6855,1997,2684.0925,1998,2849.8792,1999,2272.062,2000,1409.2733,2001,2410.2424,2002,,,42.3930535,-124.0273028,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000269_0,2082.7268,1988,2285.8767,1989,1799.3868,1990,1733.417,1991,1466.108,1992,2396.4807,1993,1497.6578,1994,2746.581,1995,3004.1838,1996,2857.6855,1997,2684.0925,1998,2849.8792,1999,2272.062,2000,1409.2733,2001,2410.2424,2002,,,42.3994131,-124.0318835,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000485_0,2264.7727,1988,2541.7258,1989,1987.3219,1990,1881.4894,1991,1563.3246,1992,2501.497,1993,1576.1587,1994,2900.7603,1995,3198.3276,1996,3065.8374,1997,2869.5903,1998,3081.7583,1999,2515.9495,2000,1592.3895,2001,2625.1548,2002,,,42.4832336,-123.8108956,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000267_0,2541.6704,1988,2796.8418,1989,2231.8887,1990,2069.527,1991,1779.6326,1992,2731.2166,1993,1743.2391,1994,3141.943,1995,3681.6233,1996,3310.8718,1997,3130.4595,1998,3208.4866,1999,2717.2588,2000,1727.2723,2001,2976.1216,2002,,,42.4846392,-123.9731784,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000897_0,2984.856,1988,3389.913,1989,2645.3406,1990,2420.2454,1991,2163.3938,1992,3738.981,1993,2215.9673,1994,4037.258,1995,4329.064,1996,4061.324,1997,3794.2468,1998,4176.447,1999,3195.1858,2000,1948.3435,2001,3507.8064,2002,,,42.3241509,-124.0512644,biscuit,2002,silver,1987,silver_biscuit,
000000000000000004fa_0,2510.0156,1988,2797.3855,1989,2209.799,1990,2068.4314,1991,1740.1274,1992,2757.9841,1993,1753.4226,1994,3168.4312,1995,3506.0664,1996,3288.2288,1997,3124.2786,1998,3296.0251,1999,2763.1003,2000,1792.934,2001,2927.1646,2002,,,42.4587505,-123.8785388,biscuit,2002,silver,1987,silver_biscuit,
000000000000000002f5_0,2259.6519,1988,2464.0725,1989,1973.0068,1990,1867.0781,1991,1550.6368,1992,2485.375,1993,1573.8567,1994,2909.6533,1995,3193.7534,1996,3054.6946,1997,2876.401,1998,3042.9104,1999,2514.6204,2000,1577.457,2001,2635.1423,2002,,,42.4381242,-123.8642888,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000448_0,2541.6704,1988,2796.8418,1989,2231.8887,1990,2069.527,1991,1779.6326,1992,2731.2166,1993,1743.2391,1994,3141.943,1995,3681.6233,1996,3310.8718,1997,3130.4595,1998,3208.4866,1999,2717.2588,2000,1727.2723,2001,2976.1216,2002,,,42.4967674,-123.9614752,biscuit,2002,silver,1987,silver_biscuit,
000000000000000005b8_0,2579.3918,1988,2920.8557,1989,2277.4497,1990,2116.9397,1991,1823.0658,1992,3011.699,1993,1856.9044,1994,3395.5447,1995,3769.4788,1996,3435.237,1997,3212.9695,1998,3471.7786,1999,2703.965,2000,1792.7115,2001,2978.9177,2002,,,42.411854,-123.9879157,biscuit,2002,silver,1987,silver_biscuit,
000000000000000005a1_0,2196.7834,1988,2409.185,1989,1932.341,1990,1822.2466,1991,1509.8416,1992,2400.544,1993,1514.6864,1994,2818.536,1995,3140.2537,1996,2977.3079,1997,2813.4421,1998,2920.491,1999,2446.8047,2000,1532.6377,2001,2570.2288,2002,,,42.4629931,-123.8432103,biscuit,2002,silver,1987,silver_biscuit,
0000000000000000066c_0,3367.564,1988,3848.101,1989,3020.5447,1990,2699.3145,1991,2430.4126,1992,3712.6333,1993,2298.759,1994,4093.8616,1995,4872.8545,1996,4180.2275,1997,3990.7258,1998,4165.4473,1999,3420.954,2000,2344.2964,2001,3960.5537,2002,,,42.5176806,-123.9235373,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000520_0,2259.6519,1988,2464.0725,1989,1973.0068,1990,1867.0781,1991,1550.6368,1992,2485.375,1993,1573.8567,1994,2909.6533,1995,3193.7534,1996,3054.6946,1997,2876.401,1998,3042.9104,1999,2514.6204,2000,1577.457,2001,2635.1423,2002,,,42.4559221,-123.8624094,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000ae4_0,2579.3918,1988,2920.8557,1989,2277.4497,1990,2116.9397,1991,1823.0658,1992,3011.699,1993,1856.9044,1994,3395.5447,1995,3769.4788,1996,3435.237,1997,3212.9695,1998,3471.7786,1999,2703.965,2000,1792.7115,2001,2978.9177,2002,,,42.3944462,-123.9740466,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000076_0,2510.0156,1988,2797.3855,1989,2209.799,1990,2068.4314,1991,1740.1274,1992,2757.9841,1993,1753.4226,1994,3168.4312,1995,3506.0664,1996,3288.2288,1997,3124.2786,1998,3296.0251,1999,2763.1003,2000,1792.934,2001,2927.1646,2002,,,42.4466567,-123.8906628,biscuit,2002,silver,1987,silver_biscuit,
000000000000000007fd_0,2408.054,1988,2704.1042,1989,2128.4404,1990,2010.7611,1991,1724.2346,1992,2972.292,1993,1776.2451,1994,3291.1104,1995,3506.907,1996,3324.869,1997,3080.5894,1998,3398.4854,1999,2643.1357,2000,1683.6392,2001,2775.5483,2002,,,42.2900811,-123.9353542,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000594_0,3325.1753,1988,3815.704,1989,3027.5833,1990,2704.7695,1991,2377.434,1992,4120.873,1993,2433.833,1994,4467.1846,1995,4785.4087,1996,4369.262,1997,4098.36,1998,4493.61,1999,3469.6475,2000,2344.2307,2001,3845.6602,2002,,,42.2978936,-123.9228621,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000480_0,2013.8612,1988,2205.6326,1989,1744.2183,1990,1673.3645,1991,1405.0813,1992,2358.6301,1993,1435.4747,1994,2666.7722,1995,2886.9775,1996,2825.0698,1997,2601.2756,1998,2775.8164,1999,2275.2131,2000,1376.7129,2001,2310.6184,2002,,,42.3806169,-123.9043429,biscuit,2002,silver,1987,silver_biscuit,
000000000000000003c4_0,2579.3918,1988,2920.8557,1989,2277.4497,1990,2116.9397,1991,1823.0658,1992,3011.699,1993,1856.9044,1994,3395.5447,1995,3769.4788,1996,3435.237,1997,3212.9695,1998,3471.7786,1999,2703.965,2000,1792.7115,2001,2978.9177,2002,,,42.391909,-123.9801323,biscuit,2002,silver,1987,silver_biscuit,
0000000000000000069b_0,2164.377,1988,2485.257,1989,1934.3381,1990,1858.2335,1991,1529.5333,1992,2471.682,1993,1509.5881,1994,2803.2783,1995,3098.588,1996,2992.2834,1997,2801.0098,1998,2960.0598,1999,2426.1453,2000,1566.3169,2001,2549.906,2002,,,42.5368239,-123.8089794,biscuit,2002,silver,1987,silver_biscuit,
000000000000000000e5_0,2408.054,1988,2704.1042,1989,2128.4404,1990,2010.7611,1991,1724.2346,1992,2972.292,1993,1776.2451,1994,3291.1104,1995,3506.907,1996,3324.869,1997,3080.5894,1998,3398.4854,1999,2643.1357,2000,1683.6392,2001,2775.5483,2002,,,42.27794,-123.9224159,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000515_0,2816.0476,1988,3180.5042,1989,2522.5396,1990,2339.9895,1991,1936.9552,1992,3118.1213,1993,1922.3276,1994,3422.7117,1995,3962.2654,1996,3553.9387,1997,3435.6238,1998,3521.4163,1999,2976.1057,2000,2027.2411,2001,3313.1526,2002,,,42.5307985,-123.9005386,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000a63_0,2470.3062,1988,2775.2136,1989,2170.7253,1990,2019.9752,1991,1775.4993,1992,2970.0576,1993,1816.1182,1994,3314.2622,1995,3638.692,1996,3358.199,1997,3110.6455,1998,3399.5662,1999,2628.1294,2000,1715.5957,2001,2860.442,2002,,,42.3386314,-123.9860108,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000650_0,2408.054,1988,2704.1042,1989,2128.4404,1990,2010.7611,1991,1724.2346,1992,2972.292,1993,1776.2451,1994,3291.1104,1995,3506.907,1996,3324.869,1997,3080.5894,1998,3398.4854,1999,2643.1357,2000,1683.6392,2001,2775.5483,2002,,,42.2893052,-123.9506181,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000956_0,2369.529,1988,2656.4949,1989,2107.4875,1990,1968.5803,1991,1724.3815,1992,2985.0059,1993,1759.9694,1994,3240.3323,1995,3480.643,1996,3295.9736,1997,3011.942,1998,3342.636,1999,2551.936,2000,1595.8916,2001,2709.2483,2002,,,42.3112898,-124.0182447,biscuit,2002,silver,1987,silver_biscuit,
000000000000000005dc_0,2108.0044,1988,2294.36,1989,1817.0669,1990,1751.4924,1991,1453.2013,1992,2354.1575,1993,1477.0887,1994,2710.1687,1995,3016.592,1996,2858.7053,1997,2680.563,1998,2814.0088,1999,2306.8577,2000,1417.859,2001,2418.5828,2002,,,42.442341,-124.0003986,biscuit,2002,silver,1987,silver_biscuit,
0000000000000000003d_0,2683.0823,1988,2978.2183,1989,2377.4233,1990,2184.3208,1991,1842.3483,1992,2894.0356,1993,1842.0333,1994,3306.4995,1995,3780.1428,1996,3437.2947,1997,3273.5078,1998,3357.8196,1999,2859.6748,2000,1876.8981,2001,3136.7444,2002,,,42.4846263,-123.9367814,biscuit,2002,silver,1987,silver_biscuit,
000000000000000004e4_0,2108.0044,1988,2294.36,1989,1817.0669,1990,1751.4924,1991,1453.2013,1992,2354.1575,1993,1477.0887,1994,2710.1687,1995,3016.592,1996,2858.7053,1997,2680.563,1998,2814.0088,1999,2306.8577,2000,1417.859,2001,2418.5828,2002,,,42.4274618,-124.0074776,biscuit,2002,silver,1987,silver_biscuit,
000000000000000000c3_0,2627.1309,1988,2975.511,1989,2277.8052,1990,2133.6663,1991,1854.222,1992,3063.1719,1993,1910.5,1994,3441.4438,1995,3763.5818,1996,3438.1182,1997,3324.46,1998,3629.8875,1999,2790.8367,2000,1850.7168,2001,3038.555,2002,,,42.3780668,-123.8998419,biscuit,2002,silver,1987,silver_biscuit,
0000000000000000053d_0,2196.7834,1988,2409.185,1989,1932.341,1990,1822.2466,1991,1509.8416,1992,2400.544,1993,1514.6864,1994,2818.536,1995,3140.2537,1996,2977.3079,1997,2813.4421,1998,2920.491,1999,2446.8047,2000,1532.6377,2001,2570.2288,2002,,,42.4963042,-123.847767,biscuit,2002,silver,1987,silver_biscuit,
000000000000000004ec_0,2082.7268,1988,2285.8767,1989,1799.3868,1990,1733.417,1991,1466.108,1992,2396.4807,1993,1497.6578,1994,2746.581,1995,3004.1838,1996,2857.6855,1997,2684.0925,1998,2849.8792,1999,2272.062,2000,1409.2733,2001,2410.2424,2002,,,42.3911933,-124.0017484,biscuit,2002,silver,1987,silver_biscuit,
0000000000000000079e_0,2579.3918,1988,2920.8557,1989,2277.4497,1990,2116.9397,1991,1823.0658,1992,3011.699,1993,1856.9044,1994,3395.5447,1995,3769.4788,1996,3435.237,1997,3212.9695,1998,3471.7786,1999,2703.965,2000,1792.7115,2001,2978.9177,2002,,,42.4125353,-123.9660974,biscuit,2002,silver,1987,silver_biscuit,
000000000000000001af_0,1987.8336,1988,2258.5908,1989,1760.1656,1990,1702.8146,1991,1388.3911,1992,2301.7239,1993,1389.9844,1994,2602.0918,1995,2843.107,1996,2811.503,1997,2589.9211,1998,2720.656,1999,2239.8435,2000,1430.4862,2001,2335.1025,2002,,,42.5491831,-123.8130859,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000655_0,3200.4575,1988,3728.335,1989,2888.0515,1990,2636.0728,1991,2319.6904,1992,3926.8342,1993,2337.5227,1994,4303.112,1995,4693.4365,1996,4262.6875,1997,4001.5422,1998,4385.5435,1999,3340.1953,2000,2280.2048,2001,3749.2776,2002,,,42.3521093,-123.937824,biscuit,2002,silver,1987,silver_biscuit,
0000000000000000045d_0,2301.9814,1988,2549.771,1989,1993.4854,1990,1884.573,1991,1577.3259,1992,2605.4597,1993,1628.0481,1994,2973.911,1995,3331.1938,1996,3076.8489,1997,2892.5413,1998,3131.1404,1999,2484.6763,2000,1599.9324,2001,2625.367,2002,,,42.4035869,-123.9265778,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000279_0,2483.289,1988,2730.7512,1989,2158.6057,1990,2046.436,1991,1693.2053,1992,2705.945,1993,1730.7628,1994,3131.4573,1995,3567.4194,1996,3245.2537,1997,3047.053,1998,3223.191,1999,2645.287,2000,1725.7471,2001,2856.669,2002,,,42.4436993,-123.9780157,biscuit,2002,silver,1987,silver_biscuit,
0000000000000000075f_0,2708.092,1988,3019.8577,1989,2379.473,1990,2214.221,1991,1884.5746,1992,2974.8494,1993,1906.3945,1994,3370.0276,1995,3780.4387,1996,3467.399,1997,3277.5813,1998,3449.4387,1999,2905.2239,2000,1902.0327,2001,3129.1484,2002,,,42.4458679,-123.9435606,biscuit,2002,silver,1987,silver_biscuit,
000000000000000001c4_0,2196.7834,1988,2409.185,1989,1932.341,1990,1822.2466,1991,1509.8416,1992,2400.544,1993,1514.6864,1994,2818.536,1995,3140.2537,1996,2977.3079,1997,2813.4421,1998,2920.491,1999,2446.8047,2000,1532.6377,2001,2570.2288,2002,,,42.4984126,-123.851447,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000113_0,2082.7268,1988,2285.8767,1989,1799.3868,1990,1733.417,1991,1466.108,1992,2396.4807,1993,1497.6578,1994,2746.581,1995,3004.1838,1996,2857.6855,1997,2684.0925,1998,2849.8792,1999,2272.062,2000,1409.2733,2001,2410.2424,2002,,,42.3879705,-124.0229598,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000a41_0,2082.7268,1988,2285.8767,1989,1799.3868,1990,1733.417,1991,1466.108,1992,2396.4807,1993,1497.6578,1994,2746.581,1995,3004.1838,1996,2857.6855,1997,2684.0925,1998,2849.8792,1999,2272.062,2000,1409.2733,2001,2410.2424,2002,,,42.3840406,-124.023783,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000434_0,3325.1753,1988,3815.704,1989,3027.5833,1990,2704.7695,1991,2377.434,1992,4120.873,1993,2433.833,1994,4467.1846,1995,4785.4087,1996,4369.262,1997,4098.36,1998,4493.61,1999,3469.6475,2000,2344.2307,2001,3845.6602,2002,,,42.3037728,-123.9173549,biscuit,2002,silver,1987,silver_biscuit,
000000000000000007b3_0,2301.9814,1988,2549.771,1989,1993.4854,1990,1884.573,1991,1577.3259,1992,2605.4597,1993,1628.0481,1994,2973.911,1995,3331.1938,1996,3076.8489,1997,2892.5413,1998,3131.1404,1999,2484.6763,2000,1599.9324,2001,2625.367,2002,,,42.4057168,-123.942246,biscuit,2002,silver,1987,silver_biscuit,
000000000000000004ed_0,2082.7268,1988,2285.8767,1989,1799.3868,1990,1733.417,1991,1466.108,1992,2396.4807,1993,1497.6578,1994,2746.581,1995,3004.1838,1996,2857.6855,1997,2684.0925,1998,2849.8792,1999,2272.062,2000,1409.2733,2001,2410.2424,2002,,,42.3933103,-124.0006461,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000359_0,2948.0535,1988,3359.608,1989,2624.933,1990,2377.4197,1991,2143.7231,1992,3640.8162,1993,2171.6636,1994,3954.044,1995,4304.796,1996,4010.0374,1997,3715.953,1998,4071.6633,1999,3175.4773,2000,1953.299,2001,3438.9705,2002,,,42.3638259,-124.0442066,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000746_0,2408.054,1988,2704.1042,1989,2128.4404,1990,2010.7611,1991,1724.2346,1992,2972.292,1993,1776.2451,1994,3291.1104,1995,3506.907,1996,3324.869,1997,3080.5894,1998,3398.4854,1999,2643.1357,2000,1683.6392,2001,2775.5483,2002,,,42.2820622,-123.9360388,biscuit,2002,silver,1987,silver_biscuit,
000000000000000002aa_0,2301.9814,1988,2549.771,1989,1993.4854,1990,1884.573,1991,1577.3259,1992,2605.4597,1993,1628.0481,1994,2973.911,1995,3331.1938,1996,3076.8489,1997,2892.5413,1998,3131.1404,1999,2484.6763,2000,1599.9324,2001,2625.367,2002,,,42.3918187,-123.9400388,biscuit,2002,silver,1987,silver_biscuit,
000000000000000005e1_0,3325.1753,1988,3815.704,1989,3027.5833,1990,2704.7695,1991,2377.434,1992,4120.873,1993,2433.833,1994,4467.1846,1995,4785.4087,1996,4369.262,1997,4098.36,1998,4493.61,1999,3469.6475,2000,2344.2307,2001,3845.6602,2002,,,42.3257703,-123.9425494,biscuit,2002,silver,1987,silver_biscuit,
0000000000000000019e_0,2408.054,1988,2704.1042,1989,2128.4404,1990,2010.7611,1991,1724.2346,1992,2972.292,1993,1776.2451,1994,3291.1104,1995,3506.907,1996,3324.869,1997,3080.5894,1998,3398.4854,1999,2643.1357,2000,1683.6392,2001,2775.5483,2002,,,42.2831121,-123.9524232,biscuit,2002,silver,1987,silver_biscuit,
0000000000000000096d_0,2579.3918,1988,2920.8557,1989,2277.4497,1990,2116.9397,1991,1823.0658,1992,3011.699,1993,1856.9044,1994,3395.5447,1995,3769.4788,1996,3435.237,1997,3212.9695,1998,3471.7786,1999,2703.965,2000,1792.7115,2001,2978.9177,2002,,,42.4113564,-123.963848,biscuit,2002,silver,1987,silver_biscuit,
0000000000000000073e_0,2579.3918,1988,2920.8557,1989,2277.4497,1990,2116.9397,1991,1823.0658,1992,3011.699,1993,1856.9044,1994,3395.5447,1995,3769.4788,1996,3435.237,1997,3212.9695,1998,3471.7786,1999,2703.965,2000,1792.7115,2001,2978.9177,2002,,,42.410645,-123.9887961,biscuit,2002,silver,1987,silver_biscuit,
0000000000000000037b_0,2013.8612,1988,2205.6326,1989,1744.2183,1990,1673.3645,1991,1405.0813,1992,2358.6301,1993,1435.4747,1994,2666.7722,1995,2886.9775,1996,2825.0698,1997,2601.2756,1998,2775.8164,1999,2275.2131,2000,1376.7129,2001,2310.6184,2002,,,42.4116691,-123.8886701,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000953_0,2196.7834,1988,2409.185,1989,1932.341,1990,1822.2466,1991,1509.8416,1992,2400.544,1993,1514.6864,1994,2818.536,1995,3140.2537,1996,2977.3079,1997,2813.4421,1998,2920.491,1999,2446.8047,2000,1532.6377,2001,2570.2288,2002,,,42.4809618,-123.8443397,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000800_0,2534.8394,1988,2814.0862,1989,2232.389,1990,2082.4712,1991,1751.9204,1992,2714.8496,1993,1756.4089,1994,3162.825,1995,3550.5718,1996,3283.6826,1997,3138.7273,1998,3248.4595,1999,2749.2656,2000,1783.4471,2001,2954.9177,2002,,,42.4887743,-123.8991672,biscuit,2002,silver,1987,silver_biscuit,
0000000000000000056d_0,2470.3062,1988,2775.2136,1989,2170.7253,1990,2019.9752,1991,1775.4993,1992,2970.0576,1993,1816.1182,1994,3314.2622,1995,3638.692,1996,3358.199,1997,3110.6455,1998,3399.5662,1999,2628.1294,2000,1715.5957,2001,2860.442,2002,,,42.343508,-123.9572761,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000802_0,2891.6868,1988,3312.3564,1989,2590.0684,1990,2338.2053,1991,2086.5156,1992,3533.2473,1993,2110.031,1994,3865.3188,1995,4260.7153,1996,3877.0767,1997,3603.223,1998,3903.84,1999,3020.2932,2000,1985.7893,2001,3368.8276,2002,,,42.3662556,-124.0131859,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000366_0,2510.0156,1988,2797.3855,1989,2209.799,1990,2068.4314,1991,1740.1274,1992,2757.9841,1993,1753.4226,1994,3168.4312,1995,3506.0664,1996,3288.2288,1997,3124.2786,1998,3296.0251,1999,2763.1003,2000,1792.934,2001,2927.1646,2002,,,42.4322094,-123.8883679,biscuit,2002,silver,1987,silver_biscuit,
00000000000000000b11_0,3325.1753,1988,3815.704,1989,3027.5833,1990,2704.7695,1991,2377.434,1992,4120.873,1993,2433.833,1994,4467.1846,1995,4785.4087,1996,4369.262,1997,4098.36,1998,4493.61,1999,3469.6475,2000,2344.2307,2001,3845.6602,2002,,,42.311855,-123.9134887,biscuit,2002,silver,1987,silver_biscuit,
