aspect,chili,elevation,lat,long,newfire,newfire_yr,oldfire,oldfire_yr,reburn,slope,tpi,folded_aspect
33.595547,20,395,42.4956649,-123.9097882,biscuit,2002,silver,1987,silver_biscuit,43.599266,-83,33.595547
115.82508,162,471,42.3813359,-123.9144163,biscuit,2002,silver,1987,silver_biscuit,35.22352,-29,115.82508
160.82349,228,621,42.3205757,-124.0342669,biscuit,2002,silver,1987,silver_biscuit,30.957748,-5,160.82349
180,236,1229,42.5158882,-123.9097375,biscuit,2002,silver,1987,silver_biscuit,32.923492,158,180
302.54233,143,1138,42.3653552,-123.9388302,biscuit,2002,silver,1987,silver_biscuit,29.759592,123,57.45767
214.118,239,570,42.4388647,-123.9913475,biscuit,2002,silver,1987,silver_biscuit,23.275925,33,145.882
115.54137,178,607,42.3951136,-123.9293082,biscuit,2002,silver,1987,silver_biscuit,22.440092,3,115.54137
126.38944,171,1313,42.5250934,-123.9083284,biscuit,2002,silver,1987,silver_biscuit,30.975729,75,126.38944
189.5946,235,476,42.3137787,-123.9879824,biscuit,2002,silver,1987,silver_biscuit,21.505339,-70,170.4054
38.146725,97,306,42.3297379,-124.0080991,biscuit,2002,silver,1987,silver_biscuit,32.54189,-123,38.146725
53.519108,106,1148,42.3158828,-123.907872,biscuit,2002,silver,1987,silver_biscuit,34.241863,68,53.519108
312.66205,180,1164,42.5034086,-123.8102499,biscuit,2002,silver,1987,silver_biscuit,19.713085,129,47.33795
181.68909,243,459,42.5062671,-123.8587785,biscuit,2002,silver,1987,silver_biscuit,36.684677,-48,178.31091
31.028149,110,532,42.3659548,-123.9859818,biscuit,2002,silver,1987,silver_biscuit,27.023893,4,31.028149
336.80048,64,910,42.5396169,-123.8161302,biscuit,2002,silver,1987,silver_biscuit,33.792492,61,23.19952
356.02988,120,824,42.3616735,-123.8845705,biscuit,2002,silver,1987,silver_biscuit,32.327335,51,3.97012
249.72441,199,1066,42.3662718,-123.9402668,biscuit,2002,silver,1987,silver_biscuit,29.273119,98,110.27559
204.2782,232,661,42.3535053,-123.9702766,biscuit,2002,silver,1987,silver_biscuit,23.083689,34,155.7218
35.047604,81,1054,42.3354033,-123.9537927,biscuit,2002,silver,1987,silver_biscuit,28.09662,141,35.047604
313.04916,137,856,42.484175,-123.9492457,biscuit,2002,silver,1987,silver_biscuit,24.254683,40,46.95084
290.27698,156,729,42.3612963,-123.9569236,biscuit,2002,silver,1987,silver_biscuit,20.48971,32,69.72302
143.7781,218,418,42.3112587,-123.993008,biscuit,2002,silver,1987,silver_biscuit,25.714493,-51,143.7781
327.49802,85,316,42.3861781,-123.9541339,biscuit,2002,silver,1987,silver_biscuit,33.128426,-118,32.50198
142.98938,206,599,42.5268031,-123.8325488,biscuit,2002,silver,1987,silver_biscuit,28.693968,-90,142.98938
95.755165,168,1030,42.3456627,-123.9103701,biscuit,2002,silver,1987,silver_biscuit,25.840345,55,95.755165
351.8693,69,1055,42.5416479,-123.8968639,biscuit,2002,silver,1987,silver_biscuit,31.85605,-10,8.1307
21.383957,73,731,42.3317603,-123.9750285,biscuit,2002,silver,1987,silver_biscuit,33.44928,-48,21.383957
171.45451,231,594,42.3157796,-123.9944397,biscuit,2002,silver,1987,silver_biscuit,23.844305,24,171.45451
332.87,84,518,42.3992659,-123.9900672,biscuit,2002,silver,1987,silver_biscuit,33.94033,-6,27.13
244.99074,212,473,42.3850465,-123.9934245,biscuit,2002,silver,1987,silver_biscuit,24.677986,20,115.00926
91.68856,150,460,42.5246001,-123.8795032,biscuit,2002,silver,1987,silver_biscuit,28.782608,-144,91.68856
4.558364,51,329,42.4546218,-123.9365772,biscuit,2002,silver,1987,silver_biscuit,28.904434,-124,4.558364
297.41922,187,355,42.5057437,-123.8851938,biscuit,2002,silver,1987,silver_biscuit,33.739075,-161,62.58078
98.40123,165,371,42.4010401,-124.0090214,biscuit,2002,silver,1987,silver_biscuit,23.902155,39,98.40123
170.7777,222,1014,42.3469995,-123.9080011,biscuit,2002,silver,1987,silver_biscuit,22.293327,47,170.7777
267.0885,181,685,42.4851002,-123.9215833,biscuit,2002,silver,1987,silver_biscuit,32.51337,-69,92.9115
65.6328,106,1189,42.3544606,-123.9307937,biscuit,2002,silver,1987,silver_biscuit,36.703365,114,65.6328
61.460323,89,1024,42.4315142,-123.9003794,biscuit,2002,silver,1987,silver_biscuit,25.377314,44,61.460323
138.68181,209,602,42.3193065,-124.0361115,biscuit,2002,silver,1987,silver_biscuit,23.319317,13,138.68181
245.83595,237,442,42.5156689,-123.8754678,biscuit,2002,silver,1987,silver_biscuit,28.970228,-125,114.16405
298.99765,127,865,42.353012,-123.9156398,biscuit,2002,silver,1987,silver_biscuit,26.605658,34,61.00235
249.74484,195,857,42.4350196,-123.9827343,biscuit,2002,silver,1987,silver_biscuit,29.296736,63,110.25516
175.30618,250,703,42.4265473,-123.9366526,biscuit,2002,silver,1987,silver_biscuit,28.191042,34,175.30618
61.65242,90,680,42.4144234,-123.8945925,biscuit,2002,silver,1987,silver_biscuit,32.933445,-1,61.65242
43.1734,93,569,42.4456734,-123.9872451,biscuit,2002,silver,1987,silver_biscuit,40.881836,48,43.1734
82.985985,166,991,42.4219275,-123.9020146,biscuit,2002,silver,1987,silver_biscuit,21.687445,97,82.985985
266.66635,125,292,42.4542274,-123.9277714,biscuit,2002,silver,1987,silver_biscuit,39.86647,-151,93.33365
267.5797,217,538,42.2964772,-123.9563127,biscuit,2002,silver,1987,silver_biscuit,37.475925,11,92.4203
51.85931,135,549,42.3490262,-124.0209905,biscuit,2002,silver,1987,silver_biscuit,24.01713,-112,51.85931
271.50894,181,629,42.4740563,-123.8265495,biscuit,2002,silver,1987,silver_biscuit,31.580238,-6,88.49106
229.27968,169,380,42.4566227,-123.8356451,biscuit,2002,silver,1987,silver_biscuit,9.8538065,-126,130.72032
196.43059,227,463,42.5084775,-123.8512047,biscuit,2002,silver,1987,silver_biscuit,21.214739,-72,163.56941
312.39435,142,1008,42.3493948,-123.9074217,biscuit,2002,silver,1987,silver_biscuit,26.75702,28,47.60565
86.75069,165,662,42.4353366,-123.8839194,biscuit,2002,silver,1987,silver_biscuit,15.939096,-36,86.75069
246.71188,192,763,42.4498902,-123.9143321,biscuit,2002,silver,1987,silver_biscuit,15.993059,0,113.28812
133.50072,209,970,42.4300269,-123.91891,biscuit,2002,silver,1987,silver_biscuit,22.942623,62,133.50072
322.68912,104,896,42.430648,-123.9845359,biscuit,2002,silver,1987,silver_biscuit,33.075787,126,37.31088
207.16359,252,1086,42.3355182,-123.9018179,biscuit,2002,silver,1987,silver_biscuit,27.817947,8,152.83641
216.4331,232,1130,42.3585527,-123.9381738,biscuit,2002,silver,1987,silver_biscuit,23.876371,82,143.5669
251.29593,234,304,42.3809446,-123.9985561,biscuit,2002,silver,1987,silver_biscuit,29.042278,-33,108.70407
22.777348,106,678,42.3454606,-124.0208784,biscuit,2002,silver,1987,silver_biscuit,26.982956,27,22.777348
2.2143734,76,529,42.3618013,-123.9720379,biscuit,2002,silver,1987,silver_biscuit,29.553036,-12,2.2143734
335.05167,111,694,42.3610899,-123.9818145,biscuit,2002,silver,1987,silver_biscuit,29.740164,46,24.94833
182.97636,241,642,42.2918015,-123.9329149,biscuit,2002,silver,1987,silver_biscuit,22.853018,-15,177.02364
30.856876,80,490,42.4037051,-123.9294094,biscuit,2002,silver,1987,silver_biscuit,32.665405,-6,30.856876
69.72383,138,1003,42.3642869,-124.0199042,biscuit,2002,silver,1987,silver_biscuit,13.146288,112,69.72383
254.24184,224,564,42.4373676,-123.8526214,biscuit,2002,silver,1987,silver_biscuit,37.771515,-82,105.75816
62.22636,94,643,42.4969876,-123.8855052,biscuit,2002,silver,1987,silver_biscuit,19.15683,4,62.22636
272.7274,181,426,42.4054062,-123.9486302,biscuit,2002,silver,1987,silver_biscuit,34.230812,-66,87.2726
264.72818,197,955,42.4242239,-123.9746594,biscuit,2002,silver,1987,silver_biscuit,27.858488,36,95.27182
94.96518,158,466,42.4007692,-124.011666,biscuit,2002,silver,1987,silver_biscuit,20.509119,71,94.96518
352.08224,112,610,42.4845639,-123.9316697,biscuit,2002,silver,1987,silver_biscuit,32.513416,-71,7.91776
347.51144,116,753,42.5115756,-123.8366084,biscuit,2002,silver,1987,silver_biscuit,39.091213,21,12.48856
107.10993,160,962,42.3712848,-123.9340382,biscuit,2002,silver,1987,silver_biscuit,15.382079,15,107.10993
180,209,796,42.4345005,-123.8907498,biscuit,2002,silver,1987,silver_biscuit,20.421242,0,180
105.87446,179,529,42.3215771,-124.018222,biscuit,2002,silver,1987,silver_biscuit,16.483715,33,105.87446
20.012747,37,811,42.3372279,-123.9471661,biscuit,2002,silver,1987,silver_biscuit,41.855865,-18,20.012747
295.1588,164,1103,42.432002,-123.9665538,biscuit,2002,silver,1987,silver_biscuit,14.924707,152,64.8412
262.9897,190,571,42.4554653,-123.9195195,biscuit,2002,silver,1987,silver_biscuit,38.51298,-27,97.0103
188.57208,228,1118,42.5136625,-123.7168041,biscuit,2002,silver,1987,silver_biscuit,16.418749,16,171.42792
13.457413,133,969,42.4838181,-123.9140752,biscuit,2002,silver,1987,silver_biscuit,15.799461,145,13.457413
324.3868,122,646,42.3438873,-123.9751515,biscuit,2002,silver,1987,silver_biscuit,18.701138,-50,35.6132
17.354235,174,191,42.4003619,-123.9040624,biscuit,2002,silver,1987,silver_biscuit,12.433506,-148,17.354235
192.70204,225,1053,42.3165457,-123.9495158,biscuit,2002,silver,1987,silver_biscuit,11.261804,67,167.29796
153.82237,202,692,42.2913512,-123.9286725,biscuit,2002,silver,1987,silver_biscuit,11.222693,39,153.82237
22.59711,134,833,42.3293423,-123.9793019,biscuit,2002,silver,1987,silver_biscuit,12.840619,22,22.59711
37.966526,79,959,42.3265096,-123.9644653,biscuit,2002,silver,1987,silver_biscuit,28.096127,60,37.966526
124.05231,185,1085,42.5001244,-123.8089307,biscuit,2002,silver,1987,silver_biscuit,17.640806,44,124.05231
19.761736,72,840,42.5409525,-123.8842767,biscuit,2002,silver,1987,silver_biscuit,30.320229,-41,19.761736
278.4099,194,619,42.3349518,-123.9763539,biscuit,2002,silver,1987,silver_biscuit,28.960674,-86,81.5901
131.38545,152,718,42.4152024,-123.970511,biscuit,2002,silver,1987,silver_biscuit,42.17522,-43,131.38545
97.00943,142,806,42.4635088,-123.8624409,biscuit,2002,silver,1987,silver_biscuit,27.950624,63,97.00943
72.42915,112,1131,42.3648048,-123.9343634,biscuit,2002,silver,1987,silver_biscuit,25.762005,103,72.42915
272.91782,189,1141,42.3488241,-124.0507785,biscuit,2002,silver,1987,silver_biscuit,32.457176,92,87.08218
290.22568,169,1053,42.5341813,-123.8534622,biscuit,2002,silver,1987,silver_biscuit,15.692242,87,69.77432
311.50113,125,739,42.49793,-123.863759,biscuit,2002,silver,1987,silver_biscuit,36.23702,85,48.49887
236.8672,243,672,42.2912824,-123.9311983,biscuit,2002,silver,1987,silver_biscuit,23.95299,-15,123.1328
321.726,175,755,42.326415,-123.9362054,biscuit,2002,silver,1987,silver_biscuit,26.329723,-72,38.274
118.23596,142,859,42.4062798,-123.9738471,biscuit,2002,silver,1987,silver_biscuit,28.698837,38,118.23596
180,239,702,42.4759067,-123.8111211,biscuit,2002,silver,1987,silver_biscuit,30.919395,5,180
280.08878,177,834,42.5134948,-123.8131573,biscuit,2002,silver,1987,silver_biscuit,32.897583,-21,79.91122
333.0924,133,749,42.3601291,-123.9802387,biscuit,2002,silver,1987,silver_biscuit,23.541485,123,26.9076
292.2734,170,1234,42.501804,-123.7091419,biscuit,2002,silver,1987,silver_biscuit,23.126749,56,67.7266
225.09038,248,487,42.3029431,-123.9584148,biscuit,2002,silver,1987,silver_biscuit,35.40537,-26,134.90962
331.02628,162,567,42.3690173,-123.9073868,biscuit,2002,silver,1987,silver_biscuit,22.150274,-6,28.97372
177.71562,242,263,42.4975442,-123.9724802,biscuit,2002,silver,1987,silver_biscuit,28.846937,-140,177.71562
305.0361,149,977,42.4343543,-123.9667199,biscuit,2002,silver,1987,silver_biscuit,28.179985,100,54.9639
334.5249,101,880,42.4854934,-123.9142295,biscuit,2002,silver,1987,silver_biscuit,33.56243,79,25.4751
330.67374,86,679,42.4322115,-123.9905943,biscuit,2002,silver,1987,silver_biscuit,37.280487,52,29.32626
261.60202,193,881,42.4254747,-123.9225111,biscuit,2002,silver,1987,silver_biscuit,28.994947,49,98.39798
235.20981,174,496,42.422642,-123.989657,biscuit,2002,silver,1987,silver_biscuit,24.415064,-106,124.79019
190.9662,232,625,42.5017696,-123.9214561,biscuit,2002,silver,1987,silver_biscuit,19.099237,64,169.0338
196.72249,240,957,42.2982932,-123.9010942,biscuit,2002,silver,1987,silver_biscuit,31.320225,-25,163.27751
195.12955,217,639,42.2929362,-123.9111768,biscuit,2002,silver,1987,silver_biscuit,9.519369,-89,164.87045
110.229805,186,935,42.5201929,-123.8612568,biscuit,2002,silver,1987,silver_biscuit,15.689321,84,110.229805
11.775736,80,625,42.4403066,-123.8668639,biscuit,2002,silver,1987,silver_biscuit,32.81779,22,11.775736
121.25785,175,903,42.5173602,-123.8602074,biscuit,2002,silver,1987,silver_biscuit,23.593618,47,121.25785
321.47263,144,691,42.3714298,-124.026799,biscuit,2002,silver,1987,silver_biscuit,19.380253,-23,38.52737
16.783642,102,1070,42.5408278,-123.8987349,biscuit,2002,silver,1987,silver_biscuit,8.652444,-57,16.783642
180,234,851,42.4818547,-123.8234509,biscuit,2002,silver,1987,silver_biscuit,25.14749,75,180
176.31677,231,645,42.2911878,-123.9256492,biscuit,2002,silver,1987,silver_biscuit,18.811245,7,176.31677
215.85197,237,1062,42.4324339,-123.9103112,biscuit,2002,silver,1987,silver_biscuit,16.67698,47,144.14803
274.222,198,564,42.4206915,-123.9884936,biscuit,2002,silver,1987,silver_biscuit,23.737951,-2,85.778
201.68564,232,976,42.3006713,-123.9075519,biscuit,2002,silver,1987,silver_biscuit,16.49677,9,158.31436
281.36395,187,605,42.5293551,-123.8709444,biscuit,2002,silver,1987,silver_biscuit,36.478848,-108,78.63605
267.77966,205,958,42.5524627,-123.7992104,biscuit,2002,silver,1987,silver_biscuit,22.676697,-37,92.22034
42.98017,130,550,42.4586912,-123.9109281,biscuit,2002,silver,1987,silver_biscuit,19.495466,-27,42.98017
143.88928,208,1133,42.4281569,-123.9033044,biscuit,2002,silver,1987,silver_biscuit,14.600274,128,143.88928
303.99466,165,642,42.3877146,-123.9449267,biscuit,2002,silver,1987,silver_biscuit,31.299662,-11,56.00534
20.260954,152,454,42.3684939,-123.9871697,biscuit,2002,silver,1987,silver_biscuit,10.747457,10,20.260954
142.26021,151,606,42.4147048,-123.9674974,biscuit,2002,silver,1987,silver_biscuit,8.154466,-70,142.26021
31.634401,94,533,42.4505531,-123.8305769,biscuit,2002,silver,1987,silver_biscuit,32.10515,-110,31.634401
215.02199,248,397,42.5002909,-123.9011826,biscuit,2002,silver,1987,silver_biscuit,49.86379,-211,144.97801
270,165,1131,42.3137935,-123.9035304,biscuit,2002,silver,1987,silver_biscuit,7.4827733,42,90
227.33847,225,722,42.5044389,-123.919621,biscuit,2002,silver,1987,silver_biscuit,6.811009,36,132.66153
84.72366,142,533,42.3702466,-124.0369718,biscuit,2002,silver,1987,silver_biscuit,27.838337,-106,84.72366
0,112,302,42.4945352,-123.9315145,biscuit,2002,silver,1987,silver_biscuit,22.032898,-127,0
288.84326,178,585,42.3180404,-123.9973399,biscuit,2002,silver,1987,silver_biscuit,16.73709,42,71.15674
119.62747,182,663,42.3258529,-124.0214264,biscuit,2002,silver,1987,silver_biscuit,18.131027,57,119.62747
270,179,319,42.4497815,-123.9726727,biscuit,2002,silver,1987,silver_biscuit,26.774866,-136,90
253.98158,218,798,42.4185573,-123.90824,biscuit,2002,silver,1987,silver_biscuit,22.324986,38,106.01842
348.52448,67,848,42.3627984,-124.0319071,biscuit,2002,silver,1987,silver_biscuit,33.453487,53,11.47552
307.50644,151,1187,42.3470659,-123.9164863,biscuit,2002,silver,1987,silver_biscuit,35.673073,144,52.49356
254.33249,232,1125,42.3165789,-123.9272107,biscuit,2002,silver,1987,silver_biscuit,33.399616,28,105.66751
224.50624,253,657,42.4724259,-123.8470621,biscuit,2002,silver,1987,silver_biscuit,42.23719,-19,135.49376
0,93,465,42.3342822,-124.0236491,biscuit,2002,silver,1987,silver_biscuit,16.24506,-101,0
46.093586,77,767,42.4433015,-123.9630863,biscuit,2002,silver,1987,silver_biscuit,35.002853,63,46.093586
180,247,549,42.3034395,-123.9524599,biscuit,2002,silver,1987,silver_biscuit,34.84078,-30,180
55.922092,151,1033,42.4397574,-123.9023486,biscuit,2002,silver,1987,silver_biscuit,17.629875,82,55.922092
79.163055,123,481,42.4074403,-123.9309191,biscuit,2002,silver,1987,silver_biscuit,31.076921,21,79.163055
222.03899,241,657,42.3200327,-124.0305224,biscuit,2002,silver,1987,silver_biscuit,30.476645,12,137.96101
36.55796,150,861,42.3960622,-123.9730433,biscuit,2002,silver,1987,silver_biscuit,40.245056,126,36.55796
339.35114,97,770,42.5142996,-123.8315292,biscuit,2002,silver,1987,silver_biscuit,31.913279,48,20.64886
298.9207,163,909,42.5515793,-123.8025442,biscuit,2002,silver,1987,silver_biscuit,31.069988,-52,61.0793
103.22926,146,533,42.3668905,-123.8823655,biscuit,2002,silver,1987,silver_biscuit,26.342363,-59,103.22926
113.09685,184,629,42.3352848,-124.0335636,biscuit,2002,silver,1987,silver_biscuit,31.75658,-90,113.09685
264.49036,201,980,42.3097604,-123.9289018,biscuit,2002,silver,1987,silver_biscuit,26.830235,-3,95.50964
293.33563,180,1229,42.3065462,-123.8819394,biscuit,2002,silver,1987,silver_biscuit,15.963869,60,66.66437
147.93918,214,907,42.5341414,-123.8860212,biscuit,2002,silver,1987,silver_biscuit,13.9452,30,147.93918
74.98108,91,612,42.4528022,-123.83358,biscuit,2002,silver,1987,silver_biscuit,36.8557,-68,74.98108
185.52737,246,790,42.4286275,-123.9323359,biscuit,2002,silver,1987,silver_biscuit,24.48333,48,174.47263
69.746666,139,957,42.4410856,-123.8993513,biscuit,2002,silver,1987,silver_biscuit,18.125124,80,69.746666
25.103817,73,658,42.3679404,-123.8877158,biscuit,2002,silver,1987,silver_biscuit,24.928318,32,25.103817
246.71013,235,531,42.4446125,-123.84956,biscuit,2002,silver,1987,silver_biscuit,29.82081,-97,113.28987
212.60542,245,630,42.4183423,-123.8926028,biscuit,2002,silver,1987,silver_biscuit,34.67486,-80,147.39458
290.93817,128,646,42.445354,-123.8277059,biscuit,2002,silver,1987,silver_biscuit,32.381832,-32,69.06183
253.5204,231,643,42.3054447,-123.9568195,biscuit,2002,silver,1987,silver_biscuit,24.537529,22,106.4796
260.69907,216,721,42.5252188,-123.8257292,biscuit,2002,silver,1987,silver_biscuit,31.004038,-18,99.30093
333.74698,77,520,42.4996858,-123.871658,biscuit,2002,silver,1987,silver_biscuit,38.45598,-69,26.25302
154.7697,204,876,42.4254692,-123.8964161,biscuit,2002,silver,1987,silver_biscuit,22.371235,15,154.7697
70.839905,141,616,42.4094885,-123.8916128,biscuit,2002,silver,1987,silver_biscuit,21.532827,5,70.839905
159.98636,235,859,42.3402001,-123.9258958,biscuit,2002,silver,1987,silver_biscuit,24.12914,-7,159.98636
172.97992,209,814,42.4169453,-123.9713847,biscuit,2002,silver,1987,silver_biscuit,19.739048,17,172.97992
156.57788,218,662,42.3796011,-123.92047,biscuit,2002,silver,1987,silver_biscuit,23.799158,-23,156.57788
0,169,1185,42.3103127,-123.9015852,biscuit,2002,silver,1987,silver_biscuit,4.6273675,44,0
336.44635,83,817,42.4942643,-123.8863628,biscuit,2002,silver,1987,silver_biscuit,26.310196,51,23.55365
35.11037,89,1117,42.4818836,-123.957627,biscuit,2002,silver,1987,silver_biscuit,28.114937,169,35.11037
117.02616,118,988,42.5393866,-123.8872641,biscuit,2002,silver,1987,silver_biscuit,17.777014,46,117.02616
87.98913,157,560,42.4957043,-123.8460133,biscuit,2002,silver,1987,silver_biscuit,24.765411,-15,87.98913
60.988815,139,1090,42.3178082,-123.9132844,biscuit,2002,silver,1987,silver_biscuit,21.828,0,60.988815
309.7158,175,733,42.4061625,-123.9837337,biscuit,2002,silver,1987,silver_biscuit,24.513367,34,50.2842
192.05916,243,496,42.3468337,-123.9557782,biscuit,2002,silver,1987,silver_biscuit,17.458784,-118,167.94084
208.8052,252,392,42.5006067,-123.9756777,biscuit,2002,silver,1987,silver_biscuit,34.35358,-105,151.1948
345.2559,97,734,42.3656772,-123.8970269,biscuit,2002,silver,1987,silver_biscuit,31.073257,7,14.7441
321.23694,113,903,42.4377596,-123.9656424,biscuit,2002,silver,1987,silver_biscuit,29.272,76,38.76306
24.273552,107,931,42.3400797,-123.9659444,biscuit,2002,silver,1987,silver_biscuit,25.615719,106,24.273552
29.279877,97,440,42.4405966,-123.8589172,biscuit,2002,silver,1987,silver_biscuit,28.289402,-117,29.279877
34.079147,174,453,42.3472281,-124.0153677,biscuit,2002,silver,1987,silver_biscuit,2.2384617,-96,34.079147
233.5208,209,1286,42.3197919,-123.8667068,biscuit,2002,silver,1987,silver_biscuit,10.790846,106,126.4792
239.40771,227,731,42.3517576,-123.9566324,biscuit,2002,silver,1987,silver_biscuit,20.891502,0,120.59229
220.72054,228,827,42.3279644,-124.0572579,biscuit,2002,silver,1987,silver_biscuit,13.221603,-73,139.27946
151.05885,240,735,42.5431445,-123.8198124,biscuit,2002,silver,1987,silver_biscuit,26.539442,-37,151.05885
244.6118,213,593,42.418526,-123.8659537,biscuit,2002,silver,1987,silver_biscuit,18.76788,-33,115.3882
267.98688,166,233,42.4256271,-124.0063694,biscuit,2002,silver,1987,silver_biscuit,24.741085,-32,92.01312
106.18042,152,481,42.3893844,-123.964597,biscuit,2002,silver,1987,silver_biscuit,32.578564,-45,106.18042
40.6415,68,275,42.4522659,-123.9792275,biscuit,2002,silver,1987,silver_biscuit,32.619312,-118,40.6415
56.564312,119,788,42.4426921,-123.9357994,biscuit,2002,silver,1987,silver_biscuit,26.539406,42,56.564312
335.67697,129,966,42.4845916,-123.8379915,biscuit,2002,silver,1987,silver_biscuit,9.08365,97,24.32303
142.25702,206,820,42.4220013,-123.8792185,biscuit,2002,silver,1987,silver_biscuit,15.992012,95,142.25702
82.35602,154,972,42.4255755,-123.9655336,biscuit,2002,silver,1987,silver_biscuit,25.956217,95,82.35602
66.74033,164,688,42.5356662,-123.8326448,biscuit,2002,silver,1987,silver_biscuit,16.010586,-52,66.74033
108.826385,166,709,42.3786833,-123.9239077,biscuit,2002,silver,1987,silver_biscuit,31.046234,16,108.826385
263.7235,197,281,42.3982167,-123.9527985,biscuit,2002,silver,1987,silver_biscuit,46.026196,-156,96.2765
238.07965,240,291,42.2906546,-123.9644857,biscuit,2002,silver,1987,silver_biscuit,26.098026,-83,121.92035
347.91452,145,710,42.4873727,-123.9504595,biscuit,2002,silver,1987,silver_biscuit,17.460394,-17,12.08548
87.88872,133,305,42.4972162,-123.9499707,biscuit,2002,silver,1987,silver_biscuit,23.72077,-143,87.88872
321.49365,158,944,42.5409243,-123.8123447,biscuit,2002,silver,1987,silver_biscuit,30.959547,-3,38.50635
281.93002,193,1252,42.3129089,-123.8832066,biscuit,2002,silver,1987,silver_biscuit,8.901232,57,78.06998
94.08737,139,447,42.403492,-124.0129489,biscuit,2002,silver,1987,silver_biscuit,34.267654,38,94.08737
275.50922,168,932,42.3143403,-123.9307951,biscuit,2002,silver,1987,silver_biscuit,26.83195,16,84.49078
310.68054,145,951,42.544477,-123.8085511,biscuit,2002,silver,1987,silver_biscuit,27.5426,12,49.31946
71.423676,158,870,42.3221786,-123.896771,biscuit,2002,silver,1987,silver_biscuit,14.255569,-99,71.423676
90,148,457,42.4535382,-123.8533376,biscuit,2002,silver,1987,silver_biscuit,26.776297,-39,90
95.75592,176,763,42.3374479,-124.0391612,biscuit,2002,silver,1987,silver_biscuit,25.837397,-60,95.75592
256.17535,193,157,42.4184314,-124.0033458,biscuit,2002,silver,1987,silver_biscuit,11.488054,-102,103.82465
215.20729,224,1199,42.3186087,-123.9268943,biscuit,2002,silver,1987,silver_biscuit,24.49755,133,144.79271
266.6201,208,679,42.4183884,-123.8630662,biscuit,2002,silver,1987,silver_biscuit,28.773104,22,93.3799
316.2399,138,1107,42.2962469,-123.8963486,biscuit,2002,silver,1987,silver_biscuit,28.276577,91,43.7601
290.24765,189,313,42.4603094,-123.8821887,biscuit,2002,silver,1987,silver_biscuit,15.676729,-94,69.75235
81.01883,132,726,42.4763159,-123.829528,biscuit,2002,silver,1987,silver_biscuit,31.888557,21,81.01883
319.74844,178,180,42.4183927,-124.0013009,biscuit,2002,silver,1987,silver_biscuit,9.630212,-102,40.25156
249.77052,206,649,42.5213866,-123.9301402,biscuit,2002,silver,1987,silver_biscuit,13.174344,-129,110.22948
50.04332,135,830,42.3328152,-123.9868491,biscuit,2002,silver,1987,silver_biscuit,23.195574,98,50.04332
300.2028,158,1218,42.4979749,-123.7117253,biscuit,2002,silver,1987,silver_biscuit,25.765541,37,59.7972
129.9771,192,442,42.2872813,-123.9217526,biscuit,2002,silver,1987,silver_biscuit,23.186758,-106,129.9771
38.344334,58,649,42.4851009,-123.9249328,biscuit,2002,silver,1987,silver_biscuit,26.35182,-31,38.344334
24.26303,166,1205,42.3089704,-123.9025002,biscuit,2002,silver,1987,silver_biscuit,9.079428,77,24.26303
5.633256,36,496,42.4961147,-123.9014392,biscuit,2002,silver,1987,silver_biscuit,41.817345,-21,5.633256
131.16644,175,493,42.4577937,-123.8448013,biscuit,2002,silver,1987,silver_biscuit,38.200966,-26,131.16644
34.11894,134,695,42.441007,-123.9806699,biscuit,2002,silver,1987,silver_biscuit,8.89057,38,34.11894
180,244,632,42.4956945,-123.8514513,biscuit,2002,silver,1987,silver_biscuit,28.110973,-36,180
258.34058,217,1340,42.5262632,-123.9137312,biscuit,2002,silver,1987,silver_biscuit,29.279459,111,101.65942
26.235462,94,566,42.4509494,-123.9393067,biscuit,2002,silver,1987,silver_biscuit,30.775774,-15,26.235462
91.366135,122,1065,42.3290819,-123.9494938,biscuit,2002,silver,1987,silver_biscuit,34.175686,77,91.366135
312.11905,145,896,42.2875467,-123.9036737,biscuit,2002,silver,1987,silver_biscuit,27.968538,117,47.88095
221.23773,225,1009,42.4260547,-123.9060201,biscuit,2002,silver,1987,silver_biscuit,20.100412,87,138.76227
277.24237,177,917,42.5179961,-123.8648576,biscuit,2002,silver,1987,silver_biscuit,32.701748,127,82.75763
223.17352,247,330,42.4459481,-123.8610447,biscuit,2002,silver,1987,silver_biscuit,29.989939,-143,136.82648
354.8434,101,755,42.3755883,-124.050346,biscuit,2002,silver,1987,silver_biscuit,25.994167,62,5.1566
339.0427,73,573,42.4501649,-123.9362807,biscuit,2002,silver,1987,silver_biscuit,38.568398,-1,20.9573
306.38666,178,1233,42.5315299,-123.9226966,biscuit,2002,silver,1987,silver_biscuit,16.70776,43,53.61334
330.28787,84,582,42.4541206,-123.9064514,biscuit,2002,silver,1987,silver_biscuit,35.308094,-47,29.71213
254.95212,198,560,42.3259064,-123.9977077,biscuit,2002,silver,1987,silver_biscuit,14.003943,14,105.04788
73.57555,138,1341,42.52796,-123.9063398,biscuit,2002,silver,1987,silver_biscuit,18.957903,53,73.57555
292.6538,189,564,42.4039927,-123.9907638,biscuit,2002,silver,1987,silver_biscuit,28.650873,13,67.3462
305.099,120,807,42.2878293,-123.9059063,biscuit,2002,silver,1987,silver_biscuit,28.142706,-5,54.901
281.58798,119,716,42.4227631,-123.9831941,biscuit,2002,silver,1987,silver_biscuit,21.946302,-1,78.41202
13.135034,107,750,42.3659629,-124.0105565,biscuit,2002,silver,1987,silver_biscuit,25.736732,23,13.135034
